,0,1,2,3,4,5,6,7,8,9,10,11
85,13632,2019-01-10 11:12:00,13697,2019-01-10 12:17:00,13697,2019-01-10 12:17:00,13730,2019-01-10 12:50:00,13730,2019-01-10 12:50:00,13772,2019-01-10 13:32:00
86,13772,2019-01-10 13:32:00,13841,2019-01-10 14:41:00,13841,2019-01-10 14:41:00,13876,2019-01-10 15:16:00,13876,2019-01-10 15:16:00,13907,2019-01-10 15:47:00
87,13907,2019-01-10 15:47:00,13977,2019-01-10 16:57:00,13977,2019-01-10 16:57:00,14012,2019-01-10 17:32:00,14012,2019-01-10 17:32:00,14052,2019-01-10 18:12:00
88,14052,2019-01-10 18:12:00,14122,2019-01-10 19:22:00,14122,2019-01-10 19:22:00,14158,2019-01-10 19:58:00,14158,2019-01-10 19:58:00,14202,2019-01-10 20:42:00
89,14202,2019-01-10 20:42:00,14271,2019-01-10 21:51:00,14271,2019-01-10 21:51:00,14364,2019-01-10 23:24:00,14364,2019-01-10 23:24:00,14427,2019-01-11 00:27:00
90,14427,2019-01-11 00:27:00,14495,2019-01-11 01:35:00,14495,2019-01-11 01:35:00,14529,2019-01-11 02:09:00,14529,2019-01-11 02:09:00,14562,2019-01-11 02:42:00
91,14562,2019-01-11 02:42:00,14630,2019-01-11 03:50:00,14630,2019-01-11 03:50:00,14665,2019-01-11 04:25:00,14665,2019-01-11 04:25:00,14692,2019-01-11 04:52:00
92,14692,2019-01-11 04:52:00,14760,2019-01-11 06:00:00,14760,2019-01-11 06:00:00,14795,2019-01-11 06:35:00,14795,2019-01-11 06:35:00,14842,2019-01-11 07:22:00
93,14842,2019-01-11 07:22:00,14911,2019-01-11 08:31:00,14911,2019-01-11 08:31:00,15006,2019-01-11 10:06:00,15006,2019-01-11 10:06:00,15072,2019-01-11 11:12:00
94,15072,2019-01-11 11:12:00,15141,2019-01-11 12:21:00,15141,2019-01-11 12:21:00,15177,2019-01-11 12:57:00,15177,2019-01-11 12:57:00,15212,2019-01-11 13:32:00
95,15212,2019-01-11 13:32:00,15280,2019-01-11 14:40:00,15280,2019-01-11 14:40:00,15315,2019-01-11 15:15:00,15315,2019-01-11 15:15:00,15347,2019-01-11 15:47:00
96,15347,2019-01-11 15:47:00,15416,2019-01-11 16:56:00,15416,2019-01-11 16:56:00,15451,2019-01-11 17:31:00,15451,2019-01-11 17:31:00,15492,2019-01-11 18:12:00
97,15492,2019-01-11 18:12:00,15556,2019-01-11 19:16:00,15556,2019-01-11 19:16:00,15589,2019-01-11 19:49:00,15589,2019-01-11 19:49:00,15642,2019-01-11 20:42:00
98,15642,2019-01-11 20:42:00,15712,2019-01-11 21:52:00,15712,2019-01-11 21:52:00,15813,2019-01-11 23:33:00,15813,2019-01-11 23:33:00,15867,2019-01-12 00:27:00
99,15867,2019-01-12 00:27:00,15936,2019-01-12 01:36:00,15936,2019-01-12 01:36:00,15972,2019-01-12 02:12:00,15972,2019-01-12 02:12:00,16002,2019-01-12 02:42:00
100,16002,2019-01-12 02:42:00,16071,2019-01-12 03:51:00,16071,2019-01-12 03:51:00,16106,2019-01-12 04:26:00,16106,2019-01-12 04:26:00,16132,2019-01-12 04:52:00
101,16132,2019-01-12 04:52:00,16201,2019-01-12 06:01:00,16201,2019-01-12 06:01:00,16236,2019-01-12 06:36:00,16236,2019-01-12 06:36:00,16282,2019-01-12 07:22:00
102,16282,2019-01-12 07:22:00,16351,2019-01-12 08:31:00,16351,2019-01-12 08:31:00,16444,2019-01-12 10:04:00,16444,2019-01-12 10:04:00,16512,2019-01-12 11:12:00
103,16512,2019-01-12 11:12:00,16580,2019-01-12 12:20:00,16580,2019-01-12 12:20:00,16615,2019-01-12 12:55:00,16615,2019-01-12 12:55:00,16652,2019-01-12 13:32:00
104,16652,2019-01-12 13:32:00,16722,2019-01-12 14:42:00,16722,2019-01-12 14:42:00,16758,2019-01-12 15:18:00,16758,2019-01-12 15:18:00,16787,2019-01-12 15:47:00
105,16787,2019-01-12 15:47:00,16857,2019-01-12 16:57:00,16857,2019-01-12 16:57:00,16893,2019-01-12 17:33:00,16893,2019-01-12 17:33:00,16932,2019-01-12 18:12:00
106,16932,2019-01-12 18:12:00,17001,2019-01-12 19:21:00,17001,2019-01-12 19:21:00,17037,2019-01-12 19:57:00,17037,2019-01-12 19:57:00,17082,2019-01-12 20:42:00
107,17082,2019-01-12 20:42:00,17151,2019-01-12 21:51:00,17151,2019-01-12 21:51:00,17244,2019-01-12 23:24:00,17244,2019-01-12 23:24:00,17307,2019-01-13 00:27:00
108,17307,2019-01-13 00:27:00,17376,2019-01-13 01:36:00,17376,2019-01-13 01:36:00,17412,2019-01-13 02:12:00,17412,2019-01-13 02:12:00,17442,2019-01-13 02:42:00
109,17442,2019-01-13 02:42:00,17512,2019-01-13 03:52:00,17512,2019-01-13 03:52:00,17548,2019-01-13 04:28:00,17548,2019-01-13 04:28:00,17572,2019-01-13 04:52:00
110,17572,2019-01-13 04:52:00,17642,2019-01-13 06:02:00,17642,2019-01-13 06:02:00,17678,2019-01-13 06:38:00,17678,2019-01-13 06:38:00,17722,2019-01-13 07:22:00
111,17722,2019-01-13 07:22:00,17791,2019-01-13 08:31:00,17791,2019-01-13 08:31:00,17893,2019-01-13 10:13:00,17893,2019-01-13 10:13:00,17952,2019-01-13 11:12:00
112,17952,2019-01-13 11:12:00,18021,2019-01-13 12:21:00,18021,2019-01-13 12:21:00,18056,2019-01-13 12:56:00,18056,2019-01-13 12:56:00,18092,2019-01-13 13:32:00
113,18092,2019-01-13 13:32:00,18162,2019-01-13 14:42:00,18162,2019-01-13 14:42:00,18197,2019-01-13 15:17:00,18197,2019-01-13 15:17:00,18227,2019-01-13 15:47:00
114,18227,2019-01-13 15:47:00,18293,2019-01-13 16:53:00,18293,2019-01-13 16:53:00,18327,2019-01-13 17:27:00,18327,2019-01-13 17:27:00,18372,2019-01-13 18:12:00
115,18372,2019-01-13 18:12:00,18438,2019-01-13 19:18:00,18438,2019-01-13 19:18:00,18473,2019-01-13 19:53:00,18473,2019-01-13 19:53:00,18522,2019-01-13 20:42:00
116,18522,2019-01-13 20:42:00,18589,2019-01-13 21:49:00,18589,2019-01-13 21:49:00,18684,2019-01-13 23:24:00,18684,2019-01-13 23:24:00,18747,2019-01-14 00:27:00
117,18747,2019-01-14 00:27:00,18811,2019-01-14 01:31:00,18811,2019-01-14 01:31:00,18845,2019-01-14 02:05:00,18845,2019-01-14 02:05:00,18882,2019-01-14 02:42:00
118,18882,2019-01-14 02:42:00,18945,2019-01-14 03:45:00,18945,2019-01-14 03:45:00,18978,2019-01-14 04:18:00,18978,2019-01-14 04:18:00,19012,2019-01-14 04:52:00
119,19012,2019-01-14 04:52:00,19077,2019-01-14 05:57:00,19077,2019-01-14 05:57:00,19110,2019-01-14 06:30:00,19110,2019-01-14 06:30:00,19162,2019-01-14 07:22:00
120,19162,2019-01-14 07:22:00,19224,2019-01-14 08:24:00,19224,2019-01-14 08:24:00,19311,2019-01-14 09:51:00,19311,2019-01-14 09:51:00,19392,2019-01-14 11:12:00
121,19392,2019-01-14 11:12:00,19456,2019-01-14 12:16:00,19456,2019-01-14 12:16:00,19489,2019-01-14 12:49:00,19489,2019-01-14 12:49:00,19532,2019-01-14 13:32:00
122,19532,2019-01-14 13:32:00,19598,2019-01-14 14:38:00,19598,2019-01-14 14:38:00,19631,2019-01-14 15:11:00,19631,2019-01-14 15:11:00,19667,2019-01-14 15:47:00
123,19667,2019-01-14 15:47:00,19734,2019-01-14 16:54:00,19734,2019-01-14 16:54:00,19768,2019-01-14 17:28:00,19768,2019-01-14 17:28:00,19812,2019-01-14 18:12:00
124,19812,2019-01-14 18:12:00,19878,2019-01-14 19:18:00,19878,2019-01-14 19:18:00,19911,2019-01-14 19:51:00,19911,2019-01-14 19:51:00,19962,2019-01-14 20:42:00
125,19962,2019-01-14 20:42:00,20028,2019-01-14 21:48:00,20028,2019-01-14 21:48:00,20122,2019-01-14 23:22:00,20122,2019-01-14 23:22:00,20187,2019-01-15 00:27:00
126,20187,2019-01-15 00:27:00,20255,2019-01-15 01:35:00,20255,2019-01-15 01:35:00,20289,2019-01-15 02:09:00,20289,2019-01-15 02:09:00,20322,2019-01-15 02:42:00
127,20322,2019-01-15 02:42:00,20390,2019-01-15 03:50:00,20390,2019-01-15 03:50:00,20425,2019-01-15 04:25:00,20425,2019-01-15 04:25:00,20452,2019-01-15 04:52:00
128,20452,2019-01-15 04:52:00,20521,2019-01-15 06:01:00,20521,2019-01-15 06:01:00,20556,2019-01-15 06:36:00,20556,2019-01-15 06:36:00,20602,2019-01-15 07:22:00
129,20602,2019-01-15 07:22:00,20670,2019-01-15 08:30:00,20670,2019-01-15 08:30:00,20765,2019-01-15 10:05:00,20765,2019-01-15 10:05:00,20832,2019-01-15 11:12:00
130,20832,2019-01-15 11:12:00,20899,2019-01-15 12:19:00,20899,2019-01-15 12:19:00,20934,2019-01-15 12:54:00,20934,2019-01-15 12:54:00,20972,2019-01-15 13:32:00
131,20972,2019-01-15 13:32:00,21039,2019-01-15 14:39:00,21039,2019-01-15 14:39:00,21073,2019-01-15 15:13:00,21073,2019-01-15 15:13:00,21107,2019-01-15 15:47:00
132,21107,2019-01-15 15:47:00,21177,2019-01-15 16:57:00,21177,2019-01-15 16:57:00,21213,2019-01-15 17:33:00,21213,2019-01-15 17:33:00,21252,2019-01-15 18:12:00
133,21252,2019-01-15 18:12:00,21321,2019-01-15 19:21:00,21321,2019-01-15 19:21:00,21356,2019-01-15 19:56:00,21356,2019-01-15 19:56:00,21402,2019-01-15 20:42:00
134,21402,2019-01-15 20:42:00,21471,2019-01-15 21:51:00,21471,2019-01-15 21:51:00,21564,2019-01-15 23:24:00,21564,2019-01-15 23:24:00,21627,2019-01-16 00:27:00
135,21627,2019-01-16 00:27:00,21696,2019-01-16 01:36:00,21696,2019-01-16 01:36:00,21731,2019-01-16 02:11:00,21731,2019-01-16 02:11:00,21762,2019-01-16 02:42:00
136,21762,2019-01-16 02:42:00,21831,2019-01-16 03:51:00,21831,2019-01-16 03:51:00,21867,2019-01-16 04:27:00,21867,2019-01-16 04:27:00,21892,2019-01-16 04:52:00
137,21892,2019-01-16 04:52:00,21961,2019-01-16 06:01:00,21961,2019-01-16 06:01:00,21997,2019-01-16 06:37:00,21997,2019-01-16 06:37:00,22042,2019-01-16 07:22:00
138,22042,2019-01-16 07:22:00,22110,2019-01-16 08:30:00,22110,2019-01-16 08:30:00,22206,2019-01-16 10:06:00,22206,2019-01-16 10:06:00,22272,2019-01-16 11:12:00
139,22272,2019-01-16 11:12:00,22341,2019-01-16 12:21:00,22341,2019-01-16 12:21:00,22376,2019-01-16 12:56:00,22376,2019-01-16 12:56:00,22412,2019-01-16 13:32:00
140,22412,2019-01-16 13:32:00,22481,2019-01-16 14:41:00,22481,2019-01-16 14:41:00,22516,2019-01-16 15:16:00,22516,2019-01-16 15:16:00,22547,2019-01-16 15:47:00
