,0,1,2,3,4,5,6,7,8,9,10,11
116,483624,2015-12-02 20:24:00,483683,2015-12-02 21:23:00,483683,2015-12-02 21:23:00,483713,2015-12-02 21:53:00,483713,2015-12-02 21:53:00,483774,2015-12-02 22:54:00
117,483774,2015-12-02 22:54:00,483833,2015-12-02 23:53:00,483833,2015-12-02 23:53:00,483914,2015-12-03 01:14:00,483914,2015-12-03 01:14:00,484004,2015-12-03 02:44:00
118,484004,2015-12-03 02:44:00,484064,2015-12-03 03:44:00,484064,2015-12-03 03:44:00,484094,2015-12-03 04:14:00,484094,2015-12-03 04:14:00,484144,2015-12-03 05:04:00
119,484144,2015-12-03 05:04:00,484203,2015-12-03 06:03:00,484203,2015-12-03 06:03:00,484233,2015-12-03 06:33:00,484233,2015-12-03 06:33:00,484279,2015-12-03 07:19:00
120,484279,2015-12-03 07:19:00,484333,2015-12-03 08:13:00,484333,2015-12-03 08:13:00,484362,2015-12-03 08:42:00,484362,2015-12-03 08:42:00,484424,2015-12-03 09:44:00
121,484424,2015-12-03 09:44:00,484481,2015-12-03 10:41:00,484481,2015-12-03 10:41:00,484510,2015-12-03 11:10:00,484510,2015-12-03 11:10:00,484574,2015-12-03 12:14:00
122,484574,2015-12-03 12:14:00,484628,2015-12-03 13:08:00,484628,2015-12-03 13:08:00,484703,2015-12-03 14:23:00,484703,2015-12-03 14:23:00,484799,2015-12-03 15:59:00
123,484799,2015-12-03 15:59:00,484848,2015-12-03 16:48:00,484848,2015-12-03 16:48:00,484874,2015-12-03 17:14:00,484874,2015-12-03 17:14:00,484934,2015-12-03 18:14:00
124,484934,2015-12-03 18:14:00,484987,2015-12-03 19:07:00,484987,2015-12-03 19:07:00,485015,2015-12-03 19:35:00,485015,2015-12-03 19:35:00,485064,2015-12-03 20:24:00
125,485064,2015-12-03 20:24:00,485111,2015-12-03 21:11:00,485111,2015-12-03 21:11:00,485136,2015-12-03 21:36:00,485136,2015-12-03 21:36:00,485214,2015-12-03 22:54:00
126,485214,2015-12-03 22:54:00,485267,2015-12-03 23:47:00,485267,2015-12-03 23:47:00,485341,2015-12-04 01:01:00,485341,2015-12-04 01:01:00,485444,2015-12-04 02:44:00
127,485444,2015-12-04 02:44:00,485498,2015-12-04 03:38:00,485498,2015-12-04 03:38:00,485527,2015-12-04 04:07:00,485527,2015-12-04 04:07:00,485584,2015-12-04 05:04:00
128,485584,2015-12-04 05:04:00,485636,2015-12-04 05:56:00,485636,2015-12-04 05:56:00,485663,2015-12-04 06:23:00,485663,2015-12-04 06:23:00,485719,2015-12-04 07:19:00
129,485719,2015-12-04 07:19:00,485774,2015-12-04 08:14:00,485774,2015-12-04 08:14:00,485802,2015-12-04 08:42:00,485802,2015-12-04 08:42:00,485864,2015-12-04 09:44:00
130,485864,2015-12-04 09:44:00,485917,2015-12-04 10:37:00,485917,2015-12-04 10:37:00,485946,2015-12-04 11:06:00,485946,2015-12-04 11:06:00,486014,2015-12-04 12:14:00
131,486014,2015-12-04 12:14:00,486073,2015-12-04 13:13:00,486073,2015-12-04 13:13:00,486154,2015-12-04 14:34:00,486154,2015-12-04 14:34:00,486239,2015-12-04 15:59:00
132,486504,2015-12-04 20:24:00,486563,2015-12-04 21:23:00,486563,2015-12-04 21:23:00,486594,2015-12-04 21:54:00,486594,2015-12-04 21:54:00,486654,2015-12-04 22:54:00
133,486654,2015-12-04 22:54:00,486712,2015-12-04 23:52:00,486712,2015-12-04 23:52:00,486793,2015-12-05 01:13:00,486793,2015-12-05 01:13:00,486884,2015-12-05 02:44:00
134,486884,2015-12-05 02:44:00,486942,2015-12-05 03:42:00,486942,2015-12-05 03:42:00,486972,2015-12-05 04:12:00,486972,2015-12-05 04:12:00,487024,2015-12-05 05:04:00
135,487024,2015-12-05 05:04:00,487083,2015-12-05 06:03:00,487083,2015-12-05 06:03:00,487114,2015-12-05 06:34:00,487114,2015-12-05 06:34:00,487159,2015-12-05 07:19:00
136,487159,2015-12-05 07:19:00,487218,2015-12-05 08:18:00,487218,2015-12-05 08:18:00,487248,2015-12-05 08:48:00,487248,2015-12-05 08:48:00,487304,2015-12-05 09:44:00
137,487304,2015-12-05 09:44:00,487363,2015-12-05 10:43:00,487363,2015-12-05 10:43:00,487394,2015-12-05 11:14:00,487394,2015-12-05 11:14:00,487454,2015-12-05 12:14:00
138,487454,2015-12-05 12:14:00,487513,2015-12-05 13:13:00,487513,2015-12-05 13:13:00,487594,2015-12-05 14:34:00,487594,2015-12-05 14:34:00,487679,2015-12-05 15:59:00
139,487679,2015-12-05 15:59:00,487731,2015-12-05 16:51:00,487731,2015-12-05 16:51:00,487758,2015-12-05 17:18:00,487758,2015-12-05 17:18:00,487814,2015-12-05 18:14:00
140,487814,2015-12-05 18:14:00,487866,2015-12-05 19:06:00,487866,2015-12-05 19:06:00,487893,2015-12-05 19:33:00,487893,2015-12-05 19:33:00,487944,2015-12-05 20:24:00
